OrderID,OrderDate,Region,Category,Subcategory,ProductID,Quantity,UnitPrice,TotalPrice,Discount,DiscountedPrice,Profit,PaymentMethod,ShippingMethod,CustomerSegment
ORD00392,2023-09-22,East,Home & Kitchen,Blender,PROD2404,7,603.36,4223.52,0.17,3505.52,188.33,PayPal,Express,Wholesale
ORD00393,2023-03-29,South,Toys,Doll,PROD9369,4,832.06,3328.24,0.18,2729.16,570.18,Bank Transfer,Standard,Wholesale
ORD00394,2023-11-02,North,Home & Kitchen,Cookware,PROD4315,10,78.15,781.5,0.11,695.53,53.17,Cash,Standard,Wholesale
ORD00395,2023-09-01,North,Electronics,Smartphone,PROD2526,10,603.82,6038.2,0.26,4468.27,698.33,Cash,Overnight,Retail
ORD00396,2023-01-01,Central,Books,Children,PROD8028,7,526.82,3687.74,0.11,3282.09,192.62,PayPal,Express,Corporate
ORD00397,2023-12-23,South,Home & Kitchen,Vacuum Cleaner,PROD2373,10,106.74,1067.4,0.04,1024.7,149.02,Bank Transfer,Overnight,Wholesale
ORD00398,2023-04-07,North,Toys,Doll,PROD9515,1,712.06,712.06,0.24,541.17,89.62,Credit Card,Express,Wholesale
ORD00399,2023-06-11,East,Apparel,Jacket,PROD5281,7,368.65,2580.55,0.05,2451.52,442.05,Cash,Overnight,Corporate
ORD00400,2023-12-15,West,Books,Non-Fiction,PROD3928,7,757.42,5301.94,0.12,4665.71,964.67,Bank Transfer,Overnight,Wholesale
ORD00401,2023-06-07,North,Toys,Doll,PROD4764,10,350.91,3509.1,0.21,2772.19,546.56,Cash,Overnight,Retail
ORD00402,2023-09-18,North,Electronics,Smartphone,PROD3633,7,788.22,5517.54,0.24,4193.33,724.63,Cash,Overnight,Retail
ORD00403,2023-08-30,North,Electronics,Smartphone,PROD1618,10,441.02,4410.2,0.02,4322.0,407.8,Cash,Express,Wholesale
ORD00404,2023-12-31,West,Books,Non-Fiction,PROD8192,10,66.89,668.9,0.23,515.05,43.81,Credit Card,Standard,Wholesale
ORD00405,2023-04-10,Central,Books,Non-Fiction,PROD3776,1,786.12,786.12,0.15,668.2,126.75,Credit Card,Express,Retail
ORD00406,2023-02-14,Central,Electronics,Smartphone,PROD4281,5,781.88,3909.4,0.11,3479.37,448.94,Credit Card,Overnight,Wholesale
ORD00407,2023-10-09,East,Electronics,Smartphone,PROD5530,5,728.88,3644.4,0.17,3024.85,503.9,PayPal,Overnight,Retail
ORD00408,2023-10-22,North,Toys,Doll,PROD9243,1,268.5,268.5,0.12,236.28,16.85,Bank Transfer,Express,Retail
ORD00409,2023-10-03,West,Books,Non-Fiction,PROD4985,10,257.64,2576.4,0.13,2241.47,281.12,Bank Transfer,Express,Wholesale
ORD00410,2023-01-15,South,Toys,Puzzle,PROD4767,8,125.11,1000.88,0.02,980.86,173.35,Bank Transfer,Express,Corporate
ORD00411,2023-01-05,East,Books,Children,PROD2245,5,255.78,1278.9,0.03,1240.53,229.17,PayPal,Express,Corporate
ORD00412,2023-10-21,South,Home & Kitchen,Blender,PROD9175,5,190.96,954.8,0.22,744.74,175.8,PayPal,Standard,Wholesale
ORD00413,2023-04-16,South,Apparel,Jeans,PROD2747,4,210.74,842.96,0.07,783.95,136.19,Credit Card,Standard,Wholesale
ORD00414,2023-01-04,East,Toys,Puzzle,PROD9066,9,958.41,8625.69,0.25,6469.27,803.74,Bank Transfer,Express,Retail
ORD00415,2023-07-23,West,Books,Non-Fiction,PROD8836,4,752.67,3010.68,0.04,2890.25,448.41,Credit Card,Overnight,Corporate
ORD00416,2023-03-31,North,Toys,Puzzle,PROD1193,8,976.74,7813.92,0.21,6173.0,876.65,PayPal,Express,Wholesale
ORD00417,2023-07-05,East,Electronics,Laptop,PROD8722,10,863.22,8632.2,0.06,8114.27,832.28,Bank Transfer,Express,Retail
ORD00418,2023-04-18,East,Toys,Doll,PROD8384,7,703.71,4925.97,0.11,4384.11,968.3,PayPal,Overnight,Retail
ORD00419,2023-04-28,West,Books,Children,PROD4212,2,723.61,1447.22,0.24,1099.89,177.16,PayPal,Overnight,Retail
ORD00420,2023-04-01,Central,Toys,Board Game,PROD9748,7,504.6,3532.2,0.3,2472.54,543.66,Bank Transfer,Express,Corporate
ORD00421,2023-10-18,East,Home & Kitchen,Vacuum Cleaner,PROD8807,1,404.42,404.42,0.21,319.49,19.81,Credit Card,Express,Wholesale
ORD00422,2023-07-04,North,Home & Kitchen,Cookware,PROD7746,6,564.75,3388.5,0.28,2439.72,247.74,Credit Card,Express,Wholesale
ORD00423,2023-10-23,East,Books,Fiction,PROD6818,10,653.37,6533.7,0.16,5488.31,1349.44,Bank Transfer,Overnight,Wholesale
ORD00424,2023-08-17,South,Toys,Puzzle,PROD3745,2,387.26,774.52,0.09,704.81,124.29,Bank Transfer,Express,Wholesale
ORD00425,2023-07-27,East,Books,Children,PROD5382,2,88.32,176.64,0.1,158.98,17.92,Cash,Express,Corporate
ORD00426,2023-10-28,North,Home & Kitchen,Vacuum Cleaner,PROD3048,9,965.87,8692.83,0.12,7649.69,663.82,PayPal,Overnight,Corporate
ORD00427,2023-03-27,Central,Electronics,Smartphone,PROD1881,7,111.98,783.86,0.02,768.18,173.41,Credit Card,Express,Wholesale
ORD00428,2023-05-15,East,Electronics,Smartphone,PROD4757,10,163.72,1637.2,0.2,1309.76,297.44,PayPal,Overnight,Corporate
ORD00429,2023-03-06,East,Toys,Puzzle,PROD6328,3,531.47,1594.41,0.05,1514.69,86.38,Cash,Express,Wholesale
ORD00430,2023-08-16,Central,Home & Kitchen,Vacuum Cleaner,PROD8480,3,969.85,2909.55,0.21,2298.54,196.31,Cash,Overnight,Wholesale
ORD00431,2023-06-27,East,Books,Non-Fiction,PROD7753,8,544.27,4354.16,0.24,3309.16,457.9,Bank Transfer,Standard,Corporate
ORD00432,2023-09-25,West,Electronics,Smartphone,PROD8816,3,350.45,1051.35,0.14,904.16,46.71,Bank Transfer,Standard,Corporate
ORD00433,2023-04-29,West,Home & Kitchen,Vacuum Cleaner,PROD7467,1,552.73,552.73,0.06,519.57,117.65,PayPal,Standard,Wholesale
ORD00434,2023-04-23,Central,Toys,Doll,PROD5454,5,88.42,442.1,0.19,358.1,54.9,Bank Transfer,Overnight,Wholesale
ORD00435,2023-07-31,West,Books,Non-Fiction,PROD8418,4,854.95,3419.8,0.05,3248.81,350.61,Bank Transfer,Overnight,Wholesale
ORD00436,2023-06-14,North,Toys,Board Game,PROD5622,1,160.63,160.63,0.29,114.05,6.21,Bank Transfer,Standard,Wholesale
ORD00437,2023-01-05,West,Toys,Puzzle,PROD6104,4,99.3,397.2,0.0,397.2,37.11,Cash,Express,Corporate
ORD00438,2023-02-11,West,Electronics,Laptop,PROD3975,3,65.48,196.44,0.23,151.26,9.72,PayPal,Express,Corporate
ORD00439,2023-05-08,North,Electronics,Smartphone,PROD4263,7,773.51,5414.57,0.13,4710.68,930.47,Cash,Overnight,Retail
ORD00440,2023-04-17,South,Books,Children,PROD1691,8,395.23,3161.84,0.29,2244.91,532.59,Credit Card,Express,Corporate
ORD00441,2023-07-04,West,Home & Kitchen,Blender,PROD6316,1,865.02,865.02,0.07,804.47,58.39,Credit Card,Standard,Corporate
ORD00442,2023-07-22,West,Books,Fiction,PROD3539,4,18.84,75.36,0.01,74.61,15.42,Bank Transfer,Standard,Retail
ORD00443,2023-02-16,North,Apparel,Jeans,PROD1979,10,345.04,3450.4,0.29,2449.78,494.64,Bank Transfer,Overnight,Retail
ORD00444,2023-03-06,East,Books,Fiction,PROD8187,8,240.35,1922.8,0.29,1365.19,283.57,PayPal,Standard,Wholesale
ORD00445,2023-03-10,East,Toys,Doll,PROD9892,5,899.68,4498.4,0.15,3823.64,525.75,Cash,Standard,Wholesale
ORD00446,2023-06-28,Central,Apparel,Jacket,PROD3627,6,735.08,4410.48,0.08,4057.64,877.55,Credit Card,Overnight,Retail
ORD00447,2023-05-15,West,Toys,Doll,PROD4039,9,373.44,3360.96,0.0,3360.96,596.92,Credit Card,Overnight,Corporate
ORD00448,2023-06-14,Central,Books,Fiction,PROD9151,2,661.71,1323.42,0.16,1111.67,141.74,PayPal,Overnight,Corporate
ORD00449,2023-11-25,South,Home & Kitchen,Cookware,PROD3926,6,119.36,716.16,0.16,601.57,38.1,Credit Card,Standard,Retail
ORD00450,2023-02-20,Central,Toys,Board Game,PROD5193,1,575.3,575.3,0.25,431.47,78.35,Credit Card,Express,Retail
ORD00451,2023-02-06,North,Books,Children,PROD8668,1,930.91,930.91,0.06,875.06,129.75,Credit Card,Express,Wholesale
ORD00452,2023-12-29,North,Toys,Doll,PROD5979,1,825.41,825.41,0.08,759.38,44.14,Credit Card,Standard,Wholesale
ORD00453,2023-04-29,Central,Electronics,Smartphone,PROD3931,9,391.48,3523.32,0.06,3311.92,600.7,Cash,Overnight,Retail
ORD00454,2023-12-12,South,Books,Non-Fiction,PROD7579,8,705.52,5644.16,0.13,4910.42,347.76,Bank Transfer,Overnight,Retail
ORD00455,2023-08-15,East,Books,Children,PROD7755,6,903.46,5420.76,0.17,4499.23,1121.97,Cash,Overnight,Corporate
ORD00456,2023-10-16,East,Books,Fiction,PROD6898,9,221.79,1996.11,0.23,1537.0,361.55,Cash,Express,Corporate
ORD00457,2023-01-18,East,Electronics,Tablet,PROD1107,5,599.81,2999.05,0.16,2519.2,626.48,Bank Transfer,Standard,Retail
ORD00458,2023-12-20,Central,Home & Kitchen,Blender,PROD3534,5,919.92,4599.6,0.15,3909.66,641.71,Credit Card,Standard,Corporate
ORD00459,2023-03-12,East,Home & Kitchen,Blender,PROD2505,5,373.41,1867.05,0.17,1549.65,149.69,Cash,Overnight,Retail
ORD00460,2023-06-16,Central,Electronics,Tablet,PROD2562,8,181.17,1449.36,0.25,1087.02,204.27,Bank Transfer,Standard,Wholesale
ORD00461,2023-02-10,West,Books,Non-Fiction,PROD7824,1,922.65,922.65,0.1,830.38,187.63,Credit Card,Standard,Wholesale
ORD00462,2023-11-21,Central,Books,Fiction,PROD3450,7,63.59,445.13,0.16,373.91,42.57,Bank Transfer,Overnight,Wholesale
ORD00463,2023-01-26,North,Apparel,T-shirt,PROD4638,7,971.33,6799.31,0.23,5235.47,864.12,Cash,Express,Corporate
ORD00464,2023-06-22,East,Apparel,T-shirt,PROD2393,2,481.1,962.2,0.22,750.52,119.81,Cash,Overnight,Corporate
ORD00465,2023-09-04,Central,Apparel,T-shirt,PROD9589,9,206.13,1855.17,0.12,1632.55,268.17,PayPal,Standard,Retail
ORD00466,2023-06-15,East,Home & Kitchen,Cookware,PROD4120,10,98.7,987.0,0.2,789.6,106.37,Bank Transfer,Express,Wholesale
ORD00467,2023-03-28,South,Electronics,Laptop,PROD8216,6,620.06,3720.36,0.3,2604.25,360.54,Credit Card,Standard,Retail
ORD00468,2023-02-13,South,Home & Kitchen,Blender,PROD5713,2,742.19,1484.38,0.07,1380.47,240.48,Credit Card,Express,Wholesale
ORD00469,2023-08-19,South,Electronics,Laptop,PROD9952,8,32.52,260.16,0.06,244.55,38.54,Bank Transfer,Overnight,Corporate
ORD00470,2023-03-14,East,Books,Children,PROD3790,1,382.84,382.84,0.27,279.47,43.42,Credit Card,Express,Retail
ORD00471,2023-01-28,East,Books,Non-Fiction,PROD6901,8,658.21,5265.68,0.0,5265.68,672.58,Credit Card,Standard,Corporate
ORD00472,2023-07-14,Central,Toys,Board Game,PROD9709,9,976.85,8791.65,0.03,8527.9,964.43,Credit Card,Standard,Retail
ORD00473,2023-10-15,West,Books,Non-Fiction,PROD7445,1,49.35,49.35,0.28,35.53,3.94,PayPal,Standard,Corporate
ORD00474,2023-11-17,North,Home & Kitchen,Cookware,PROD5221,5,243.84,1219.2,0.29,865.63,130.06,Cash,Standard,Wholesale
ORD00475,2023-03-19,West,Home & Kitchen,Blender,PROD9531,6,898.2,5389.2,0.2,4311.36,291.27,PayPal,Express,Retail
ORD00476,2023-08-07,South,Books,Fiction,PROD3270,5,910.64,4553.2,0.1,4097.88,649.3,PayPal,Standard,Corporate
ORD00477,2023-08-09,North,Books,Fiction,PROD9732,3,659.67,1979.01,0.17,1642.58,134.05,Credit Card,Standard,Corporate
ORD00478,2023-01-16,West,Apparel,Jacket,PROD5485,6,881.33,5287.98,0.12,4653.42,615.42,PayPal,Standard,Retail
ORD00479,2023-01-14,Central,Apparel,T-shirt,PROD4804,10,620.78,6207.8,0.18,5090.4,877.95,PayPal,Overnight,Retail
ORD00480,2023-12-19,East,Home & Kitchen,Blender,PROD4014,8,142.75,1142.0,0.25,856.5,123.12,Cash,Express,Corporate
ORD00481,2023-04-09,East,Apparel,T-shirt,PROD7767,4,41.91,167.64,0.23,129.08,6.84,PayPal,Overnight,Wholesale
ORD00482,2023-02-03,West,Apparel,T-shirt,PROD6323,3,927.83,2783.49,0.3,1948.44,435.33,Cash,Standard,Corporate
ORD00483,2023-11-08,Central,Toys,Board Game,PROD9784,7,723.0,5061.0,0.12,4453.68,1059.21,Credit Card,Overnight,Retail
ORD00484,2023-01-22,Central,Toys,Doll,PROD7347,4,523.52,2094.08,0.12,1842.79,363.09,Credit Card,Standard,Corporate
ORD00485,2023-06-05,North,Toys,Doll,PROD9470,5,466.73,2333.65,0.13,2030.28,350.48,PayPal,Express,Wholesale
ORD00486,2023-09-14,Central,Toys,Board Game,PROD3216,2,187.97,375.94,0.18,308.27,70.55,Cash,Express,Corporate
ORD00487,2023-04-02,West,Toys,Board Game,PROD2477,8,594.41,4755.28,0.21,3756.67,339.55,Bank Transfer,Express,Wholesale
ORD00488,2023-03-05,Central,Apparel,Jacket,PROD7292,2,123.02,246.04,0.13,214.05,26.24,PayPal,Express,Wholesale
ORD00489,2023-03-29,South,Toys,Board Game,PROD3930,6,569.84,3419.04,0.2,2735.23,218.87,Credit Card,Express,Corporate
ORD00490,2023-08-17,South,Home & Kitchen,Vacuum Cleaner,PROD1057,5,630.19,3150.95,0.04,3024.91,230.84,Bank Transfer,Standard,Corporate
ORD00491,2023-10-06,West,Toys,Doll,PROD8434,1,611.9,611.9,0.15,520.12,48.57,Cash,Express,Retail
ORD00492,2023-01-04,South,Books,Children,PROD1801,4,883.35,3533.4,0.08,3250.73,571.24,PayPal,Standard,Retail
ORD00493,2023-03-16,North,Home & Kitchen,Blender,PROD1803,1,670.33,670.33,0.25,502.75,55.15,Credit Card,Express,Retail
ORD00494,2023-05-26,Central,Apparel,Jacket,PROD3906,10,664.32,6643.2,0.21,5248.13,863.09,Cash,Overnight,Wholesale
ORD00495,2023-02-17,West,Home & Kitchen,Blender,PROD2063,5,329.59,1647.95,0.27,1203.0,257.51,Bank Transfer,Express,Retail
ORD00496,2023-05-21,Central,Electronics,Tablet,PROD1953,6,531.78,3190.68,0.16,2680.17,507.0,Credit Card,Overnight,Wholesale
ORD00497,2023-09-05,Central,Books,Fiction,PROD6185,10,934.55,9345.5,0.3,6541.85,702.84,Bank Transfer,Overnight,Wholesale
ORD00498,2023-03-08,West,Books,Non-Fiction,PROD3947,10,567.01,5670.1,0.16,4762.88,840.04,PayPal,Overnight,Corporate
ORD00499,2023-03-02,South,Apparel,T-shirt,PROD7793,1,470.24,470.24,0.24,357.38,70.58,Cash,Standard,Corporate
ORD00500,2023-11-23,North,Home & Kitchen,Vacuum Cleaner,PROD6042,4,21.18,84.72,0.06,79.64,8.47,Bank Transfer,Overnight,Wholesale
ORD00501,2023-02-28,North,Home & Kitchen,Blender,PROD3877,6,347.95,2087.7,0.22,1628.41,282.04,PayPal,Express,Corporate
ORD00502,2023-01-19,Central,Toys,Doll,PROD6490,3,486.68,1460.04,0.19,1182.63,270.13,Cash,Express,Wholesale
ORD00503,2023-06-03,South,Electronics,Tablet,PROD6434,10,727.71,7277.1,0.09,6622.16,1040.85,Bank Transfer,Standard,Retail
ORD00504,2023-06-23,West,Home & Kitchen,Blender,PROD4070,7,630.25,4411.75,0.25,3308.81,543.29,Credit Card,Express,Wholesale
ORD00505,2023-01-17,West,Home & Kitchen,Vacuum Cleaner,PROD5958,5,419.73,2098.65,0.15,1783.85,173.98,PayPal,Overnight,Corporate
ORD00506,2023-07-11,North,Apparel,T-shirt,PROD8907,1,780.01,780.01,0.27,569.41,79.01,PayPal,Standard,Corporate
ORD00507,2023-09-26,Central,Toys,Puzzle,PROD3174,5,777.78,3888.9,0.04,3733.34,837.61,PayPal,Overnight,Retail
ORD00508,2023-09-25,Central,Toys,Doll,PROD2426,2,14.07,28.14,0.28,20.26,3.8,Bank Transfer,Express,Retail
ORD00509,2023-12-04,South,Electronics,Tablet,PROD6257,5,32.26,161.3,0.23,124.2,22.08,PayPal,Standard,Corporate
ORD00510,2023-06-13,North,Home & Kitchen,Vacuum Cleaner,PROD1249,8,674.41,5395.28,0.08,4963.66,404.53,Credit Card,Standard,Wholesale
ORD00511,2023-06-13,South,Home & Kitchen,Vacuum Cleaner,PROD3806,5,150.14,750.7,0.21,593.05,63.25,Credit Card,Express,Wholesale
ORD00512,2023-08-16,North,Home & Kitchen,Vacuum Cleaner,PROD7284,1,138.77,138.77,0.14,119.34,22.09,Credit Card,Standard,Corporate
ORD00513,2023-12-27,West,Toys,Board Game,PROD6826,10,892.36,8923.6,0.19,7228.12,1359.07,Bank Transfer,Express,Retail
ORD00514,2023-08-27,West,Books,Fiction,PROD2593,10,140.48,1404.8,0.24,1067.65,249.76,Cash,Express,Wholesale
ORD00515,2023-04-29,East,Toys,Doll,PROD7423,4,152.28,609.12,0.27,444.66,45.18,PayPal,Overnight,Wholesale
ORD00516,2023-08-21,West,Home & Kitchen,Cookware,PROD3798,8,39.96,319.68,0.14,274.92,33.07,Bank Transfer,Express,Wholesale
ORD00517,2023-09-18,Central,Books,Fiction,PROD2162,2,411.63,823.26,0.21,650.38,46.43,Bank Transfer,Overnight,Corporate
ORD00518,2023-07-31,West,Toys,Puzzle,PROD2082,4,624.67,2498.68,0.16,2098.89,513.76,Bank Transfer,Standard,Wholesale
ORD00519,2023-08-11,North,Books,Non-Fiction,PROD8972,10,789.45,7894.5,0.16,6631.38,644.77,Credit Card,Overnight,Wholesale
ORD00520,2023-10-12,North,Toys,Doll,PROD2781,2,823.8,1647.6,0.05,1565.22,377.49,Cash,Express,Corporate
ORD00521,2023-04-22,North,Electronics,Smartphone,PROD3403,3,888.39,2665.17,0.27,1945.57,344.81,PayPal,Express,Wholesale
ORD00522,2023-11-12,East,Home & Kitchen,Cookware,PROD5989,10,452.69,4526.9,0.06,4255.29,959.5,Cash,Overnight,Corporate
ORD00523,2023-01-05,East,Electronics,Tablet,PROD2022,10,986.56,9865.6,0.12,8681.73,655.57,Bank Transfer,Overnight,Retail
ORD00524,2023-10-14,West,Electronics,Tablet,PROD7459,6,118.6,711.6,0.08,654.67,36.82,Bank Transfer,Overnight,Corporate
ORD00525,2023-08-11,Central,Toys,Doll,PROD7301,9,219.1,1971.9,0.05,1873.31,145.77,Bank Transfer,Express,Retail
ORD00526,2023-03-06,West,Home & Kitchen,Vacuum Cleaner,PROD8155,3,21.49,64.47,0.19,52.22,4.11,PayPal,Standard,Retail
ORD00527,2023-12-23,West,Toys,Doll,PROD8373,10,931.01,9310.1,0.19,7541.18,1062.39,Cash,Express,Retail
ORD00528,2023-11-06,Central,Apparel,Jeans,PROD5411,1,582.16,582.16,0.25,436.62,42.5,Cash,Overnight,Wholesale
ORD00529,2023-01-20,North,Home & Kitchen,Blender,PROD3327,10,488.44,4884.4,0.11,4347.12,721.86,Bank Transfer,Express,Wholesale
ORD00530,2023-11-09,North,Electronics,Tablet,PROD9834,2,252.78,505.56,0.19,409.5,74.84,Bank Transfer,Overnight,Retail
ORD00531,2023-01-06,East,Home & Kitchen,Vacuum Cleaner,PROD7897,8,459.49,3675.92,0.27,2683.42,442.21,Bank Transfer,Express,Corporate
ORD00532,2023-12-22,North,Apparel,T-shirt,PROD8752,10,751.93,7519.3,0.22,5865.05,954.49,PayPal,Overnight,Retail
ORD00533,2023-11-16,East,Home & Kitchen,Vacuum Cleaner,PROD5129,1,293.95,293.95,0.02,288.07,43.53,PayPal,Overnight,Corporate
ORD00534,2023-01-08,West,Home & Kitchen,Cookware,PROD7058,2,607.78,1215.56,0.27,887.36,175.51,PayPal,Express,Wholesale
ORD00535,2023-04-03,South,Apparel,Jeans,PROD3525,9,863.39,7770.51,0.1,6993.46,467.72,Cash,Express,Corporate
ORD00536,2023-08-14,East,Apparel,Jacket,PROD2900,3,218.75,656.25,0.22,511.88,60.92,Credit Card,Standard,Corporate
ORD00537,2023-06-04,West,Toys,Doll,PROD7390,8,748.69,5989.52,0.23,4611.93,721.79,Cash,Express,Retail
ORD00538,2023-01-07,Central,Books,Non-Fiction,PROD1672,5,927.95,4639.75,0.13,4036.58,749.59,Credit Card,Overnight,Wholesale
ORD00539,2023-11-09,Central,Home & Kitchen,Cookware,PROD7408,5,341.62,1708.1,0.08,1571.45,109.46,Cash,Overnight,Wholesale
ORD00540,2023-12-11,South,Apparel,Jacket,PROD6132,10,772.79,7727.9,0.16,6491.44,1204.45,Credit Card,Overnight,Retail
ORD00541,2023-07-30,East,Electronics,Smartphone,PROD5127,2,530.01,1060.02,0.21,837.42,100.74,PayPal,Standard,Retail
ORD00542,2023-01-30,North,Books,Fiction,PROD2965,10,660.04,6600.4,0.25,4950.3,1188.56,Credit Card,Overnight,Retail
ORD00543,2023-11-28,South,Toys,Puzzle,PROD5150,10,805.17,8051.7,0.06,7568.6,546.22,Bank Transfer,Express,Wholesale
ORD00544,2023-08-21,East,Electronics,Tablet,PROD5216,5,771.67,3858.35,0.21,3048.1,559.37,PayPal,Standard,Corporate
ORD00545,2023-07-18,South,Electronics,Laptop,PROD8218,6,996.0,5976.0,0.08,5497.92,1168.64,Credit Card,Express,Retail
ORD00546,2023-04-02,Central,Books,Non-Fiction,PROD2740,8,117.35,938.8,0.16,788.59,107.45,Cash,Overnight,Corporate
ORD00547,2023-02-07,West,Electronics,Smartphone,PROD3438,2,575.63,1151.26,0.08,1059.16,147.41,Credit Card,Standard,Wholesale
ORD00548,2023-03-19,West,Toys,Doll,PROD8833,6,905.57,5433.42,0.17,4509.74,690.34,Cash,Express,Wholesale
ORD00549,2023-04-26,North,Electronics,Tablet,PROD9770,1,390.58,390.58,0.21,308.56,63.55,Bank Transfer,Express,Wholesale
ORD00550,2023-01-29,West,Home & Kitchen,Cookware,PROD5750,2,371.7,743.4,0.26,550.12,64.92,PayPal,Standard,Wholesale
ORD00551,2023-12-05,East,Electronics,Laptop,PROD8970,4,305.88,1223.52,0.12,1076.7,76.83,Credit Card,Overnight,Corporate
ORD00552,2023-01-19,West,Apparel,T-shirt,PROD2032,4,35.11,140.44,0.3,98.31,9.6,Bank Transfer,Express,Wholesale
ORD00553,2023-01-19,North,Toys,Board Game,PROD4468,6,65.49,392.94,0.24,298.63,17.49,Cash,Overnight,Wholesale
ORD00554,2023-10-24,North,Apparel,Jacket,PROD8720,4,925.57,3702.28,0.01,3665.26,287.06,Credit Card,Standard,Wholesale
ORD00555,2023-03-30,Central,Apparel,T-shirt,PROD3796,1,905.62,905.62,0.25,679.22,47.18,Credit Card,Standard,Retail
ORD00556,2023-11-12,West,Toys,Puzzle,PROD6312,4,72.48,289.92,0.06,272.52,32.01,Credit Card,Overnight,Wholesale
ORD00557,2023-06-14,North,Books,Fiction,PROD5487,4,766.59,3066.36,0.18,2514.42,294.44,PayPal,Express,Retail
ORD00558,2023-03-26,Central,Home & Kitchen,Vacuum Cleaner,PROD7162,8,251.21,2009.68,0.17,1668.03,127.89,PayPal,Standard,Corporate
ORD00559,2023-01-04,East,Electronics,Smartphone,PROD7819,3,926.88,2780.64,0.21,2196.71,370.69,Cash,Overnight,Retail
ORD00560,2023-11-24,Central,Apparel,T-shirt,PROD1616,5,527.86,2639.3,0.12,2322.58,551.89,PayPal,Overnight,Corporate
ORD00561,2023-11-18,North,Books,Fiction,PROD9686,5,354.38,1771.9,0.0,1771.9,172.1,Credit Card,Overnight,Corporate
ORD00562,2023-04-23,South,Books,Children,PROD2846,8,772.63,6181.04,0.2,4944.83,520.62,PayPal,Overnight,Corporate
ORD00563,2023-03-23,East,Toys,Board Game,PROD6477,1,63.49,63.49,0.11,56.51,5.19,Cash,Standard,Retail
ORD00564,2023-04-01,South,Electronics,Tablet,PROD8287,3,787.64,2362.92,0.15,2008.48,147.05,Bank Transfer,Express,Retail
ORD00565,2023-02-26,South,Home & Kitchen,Blender,PROD7152,6,235.5,1413.0,0.07,1314.09,174.14,PayPal,Standard,Corporate
ORD00566,2023-01-28,West,Books,Non-Fiction,PROD7119,7,153.49,1074.43,0.28,773.59,109.07,PayPal,Express,Wholesale
ORD00567,2023-07-03,North,Apparel,Jacket,PROD5597,5,210.19,1050.95,0.04,1008.91,190.12,PayPal,Standard,Corporate
ORD00568,2023-03-29,Central,Toys,Doll,PROD3784,6,227.66,1365.96,0.09,1243.02,101.13,PayPal,Standard,Corporate
ORD00569,2023-04-21,West,Books,Non-Fiction,PROD5041,10,478.75,4787.5,0.14,4117.25,217.81,PayPal,Express,Corporate
ORD00570,2023-10-30,North,Books,Fiction,PROD1656,3,914.62,2743.86,0.27,2003.02,267.51,Cash,Overnight,Wholesale
ORD00571,2023-09-29,West,Electronics,Laptop,PROD9114,7,484.48,3391.36,0.24,2577.43,552.24,PayPal,Standard,Wholesale
ORD00572,2023-07-28,North,Electronics,Tablet,PROD1260,4,141.38,565.52,0.09,514.62,92.39,Cash,Overnight,Corporate
ORD00573,2023-08-24,South,Apparel,Jacket,PROD7641,10,749.81,7498.1,0.01,7423.12,1046.42,PayPal,Express,Wholesale
ORD00574,2023-11-21,East,Toys,Puzzle,PROD9698,1,861.78,861.78,0.02,844.54,193.14,Credit Card,Express,Corporate
ORD00575,2023-11-10,Central,Home & Kitchen,Vacuum Cleaner,PROD6500,9,579.48,5215.32,0.06,4902.4,916.42,Credit Card,Overnight,Wholesale
ORD00576,2023-02-26,South,Home & Kitchen,Blender,PROD2097,7,371.93,2603.51,0.19,2108.84,259.63,PayPal,Standard,Corporate
ORD00577,2023-02-28,South,Apparel,Jacket,PROD4693,8,740.01,5920.08,0.23,4558.46,1022.13,Bank Transfer,Express,Corporate
ORD00578,2023-08-05,Central,Books,Children,PROD9629,5,63.92,319.6,0.11,284.44,39.96,Credit Card,Express,Wholesale
ORD00579,2023-09-30,North,Books,Children,PROD4085,5,457.46,2287.3,0.11,2035.7,375.92,Cash,Standard,Retail
ORD00580,2023-05-28,West,Toys,Board Game,PROD3465,2,118.27,236.54,0.08,217.62,41.22,PayPal,Overnight,Wholesale
ORD00581,2023-08-02,North,Electronics,Laptop,PROD5776,9,932.4,8391.6,0.14,7216.78,967.24,PayPal,Standard,Retail
ORD00582,2023-11-27,East,Apparel,Jacket,PROD8965,6,417.57,2505.42,0.1,2254.88,404.1,Cash,Express,Corporate
ORD00583,2023-06-06,East,Books,Fiction,PROD1775,3,791.38,2374.14,0.07,2207.95,274.63,PayPal,Express,Corporate
ORD00584,2023-11-13,South,Toys,Board Game,PROD3641,3,714.69,2144.07,0.09,1951.1,477.32,PayPal,Standard,Retail
ORD00585,2023-03-06,North,Home & Kitchen,Vacuum Cleaner,PROD6192,8,267.8,2142.4,0.06,2013.86,327.25,Bank Transfer,Standard,Corporate
ORD00586,2023-03-25,West,Toys,Puzzle,PROD3381,9,308.54,2776.86,0.28,1999.34,261.74,Cash,Express,Retail
ORD00587,2023-10-07,East,Electronics,Tablet,PROD3409,9,337.97,3041.73,0.21,2402.97,347.91,Cash,Express,Wholesale
ORD00588,2023-09-03,West,Electronics,Tablet,PROD4610,1,148.03,148.03,0.17,122.86,13.71,Cash,Express,Retail
ORD00589,2023-11-08,East,Home & Kitchen,Blender,PROD4206,4,587.6,2350.4,0.07,2185.87,518.34,Credit Card,Standard,Wholesale
